industry_code,industry_name,industry_level,parent_industry,trade_date,available_date,source,data_status,constituent_count,pe_ttm,pb,dividend_yield,industry_close,return_20d,return_60d,return_120d,return_252d,drawdown_252d,volatility_60d,avg_amount_60d,history_days,history_fetch_status,history_latest_date,history_age_calendar_days,history_fresh
801093,汽车零部件,second,汽车,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,240,23.56,2.37,0.0187,7231.5,-0.09929266169200701,-0.1505175129774705,-0.18095822734058042,0.046012092458124876,-0.22847952374093805,0.27255400160535037,696.456538002825,6412,ok,2026-07-15,1,True
801092,汽车服务,second,汽车,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,10,19.1,1.31,0.024300000000000002,428.16,-0.11686811600181501,-0.13734813531319878,-0.2018194698184258,-0.13240121580547104,-0.2495267475285704,0.23367560048735986,11.467424270235,6412,ok,2026-07-15,1,True
801881,摩托车及其他,second,汽车,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,16,23.78,3.25,0.0268,3199.76,0.024798788084539503,-0.12837304073527245,-0.14361341951369644,0.036560951116006324,-0.18126596011442653,0.2236028002153196,26.932422551206667,2998,ok,2026-07-15,1,True
801095,乘用车,second,汽车,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,8,23.04,1.73,0.0171,14394.69,-0.033992518733365396,-0.21039709187292144,-0.23857641667773077,-0.29418072696782915,-0.3340946267518846,0.2675640311181654,87.88466192902666,1104,ok,2026-07-15,1,True
801096,商用车,second,汽车,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,13,15.37,1.73,0.032799999999999996,6591.01,-0.10142155412526088,-0.29898011386902623,-0.27944581585063744,-0.1821543394395575,-0.34770956443770584,0.2640512529234765,48.81378632008333,1104,ok,2026-07-15,1,True
801111,白色家电,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,10,11.36,2.04,0.0556,18960.08,0.04280028093889032,0.05179106059034311,0.009677634083931963,0.014527588505921729,-0.04801527587607568,0.17392034949042595,66.73814977022333,6412,ok,2026-07-15,1,True
801112,黑色家电,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,10,28.63,2.12,0.0161,2022.16,-0.06321197437239712,-0.10375577282759973,-0.14337032957722606,-0.0354867020261761,-0.19756829256678465,0.2522098779003633,41.034533365101666,6412,ok,2026-07-15,1,True
801113,小家电,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,20,22.23,2.62,0.026000000000000002,3879.16,-0.03606350436971495,-0.14534298335481466,-0.28871824209352814,-0.22407799304719356,-0.39991863114694504,0.2792884327871168,30.38164431382834,1104,ok,2026-07-15,1,True
801114,厨卫电器,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,9,18.01,1.38,0.0489,7697.89,-0.03206016451943061,-0.22639325069216576,-0.2658369940278066,-0.24890720192956917,-0.3281945034738374,0.22983382710892386,8.156848732773334,1104,ok,2026-07-15,1,True
801115,照明设备Ⅱ,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,12,36.97,2.23,0.031,4419.49,-0.2040153235726906,-0.08217934872902477,0.11641342376820374,0.2327107704494613,-0.204505323409502,0.34413517354205453,20.600392959110003,1104,ok,2026-07-15,1,True
801116,家电零部件Ⅱ,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,30,38.21,3.65,0.92,6798.44,-0.09831545245108908,-0.13448151184759316,-0.22382136488081794,0.32260223337613314,-0.24619992038931615,0.3754190345606327,151.53392724424995,1104,ok,2026-07-15,1,True
801117,其他家电Ⅱ,second,家用电器,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,3,26.93,1.64,0.0189,473.77,-0.15387637740431837,-0.10425214119604465,-0.21636507989017173,,-0.2699437552970183,0.30205269964990583,1.7599853026916665,171,ok,2024-06-17,759,False
801124,食品加工,second,食品饮料,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,25,21.81,2.45,0.0405,12818.07,0.006922258139269832,-0.11667928907473724,-0.1131769097933294,-0.06993650381332661,-0.14294511548915323,0.19842150777653283,33.619982886414995,3570,ok,2026-07-15,1,True
801125,白酒Ⅱ,second,食品饮料,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,19,18.71,3.71,0.054000000000000006,35606.57,-0.007712220528150793,-0.16811510975583543,-0.19529538058217322,-0.20300630538475828,-0.28476404682163403,0.23568821096861325,143.02712213315166,1104,ok,2026-07-15,1,True
801126,非白酒,second,食品饮料,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,17,19.69,2.18,0.031,3356.79,-0.044215963189904506,-0.12391036549081835,-0.14850262035096973,-0.2113713411754755,-0.23919231937336538,0.24108136136793995,23.898640115293333,1104,ok,2026-07-15,1,True
801127,饮料乳品,second,食品饮料,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,26,18.48,3.12,0.0449,6870.74,0.025973599331023722,-0.0207571425720956,-0.13066902174738215,-0.14436079925777867,-0.159947377043969,0.20013000486835994,52.62740057319166,1104,ok,2026-07-15,1,True
801128,休闲食品,second,食品饮料,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,22,16.65,2.14,0.0348,1618.96,-0.04246044654739023,-0.1291278691346469,-0.2145241422139419,-0.20235702179653936,-0.24749934927304507,0.23058863927350548,22.925556531455,1104,ok,2026-07-15,1,True
801129,调味发酵品Ⅱ,second,食品饮料,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,14,27.24,3.82,0.029500000000000002,6719.67,-0.0022569106753359547,-0.07484104933597313,-0.053607594045322005,-0.0018093094765926354,-0.09787224330721234,0.19659287341875448,52.498068191698344,1104,ok,2026-07-15,1,True
801131,纺织制造,second,纺织服饰,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,33,18.85,1.65,0.0424,1665.25,-0.010446688019586037,-0.14464830547651086,-0.17666224982200773,0.006807779974485895,-0.19457033271584945,0.2053595993860271,44.03310961233501,6412,ok,2026-07-15,1,True
801132,服装家纺,second,纺织服饰,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,59,20.8,1.53,0.036699999999999997,1489.29,-0.043266265803268644,-0.06862328176007804,-0.09078199500607453,0.016871731144765034,-0.12398313010640738,0.21123639125755855,70.96922094213167,6412,ok,2026-07-15,1,True
801133,饰品,second,纺织服饰,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,15,16.7,1.77,0.046,1294.76,-0.05463678911207004,-0.18943757199378974,-0.21682060960192595,-0.2705207587990377,-0.3424677013081986,0.2362129662077732,16.38994452022667,1104,ok,2026-07-15,1,True
801143,造纸,second,轻工制造,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,23,17.4,1.25,0.024700000000000003,2026.09,-0.05156255851402458,-0.1543794188599238,-0.16535942327497433,-0.05252057613168737,-0.2403938079473923,0.23323227655124287,39.51355057433833,6412,ok,2026-07-15,1,True
801141,包装印刷,second,轻工制造,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,41,28.83,2.39,0.02,2723.29,-0.10802755223362415,-0.17556755054900808,-0.170075303912695,0.06879932809783407,-0.2225568674918924,0.22968069727645476,101.04439085191834,6412,ok,2026-07-15,1,True
801142,家居用品,second,轻工制造,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,72,18.86,1.98,0.036000000000000004,1563.0,-0.07542694216538204,-0.17408213734649447,-0.2138459681313376,-0.07519170690144839,-0.2579017087727128,0.1802940014655338,75.69408756919665,6412,ok,2026-07-15,1,True
801145,文娱用品,second,轻工制造,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,22,25.95,2.17,0.0223,1590.41,-0.08849623456860867,-0.19711540888599444,-0.20482680692772282,-0.16883028649671272,-0.24772009157474495,0.25050757849366695,28.081555637256667,1104,ok,2026-07-15,1,True
801151,化学制药,second,医药生物,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,151,39.12,3.41,0.012199999999999999,12580.1,0.183389037464595,-0.03132760193886941,-0.08323477092346965,0.006095707892270319,-0.16519958406300372,0.3107887628427417,424.05214782805666,6412,ok,2026-07-15,1,True
801155,中药Ⅱ,second,医药生物,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,66,21.04,2.09,0.0302,5810.62,0.07714980609664779,-0.06322326440724968,-0.09780126108025611,-0.08333793455952077,-0.17117597722332223,0.2235366307797626,100.95677423001834,6412,ok,2026-07-15,1,True
801152,生物制品,second,医药生物,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,51,30.83,2.43,0.0179,5631.7,0.12011440414177987,-0.114044526668177,-0.14818472912737224,-0.09890637375297018,-0.22709431269213876,0.3085575018067666,117.88695445282335,6412,ok,2026-07-15,1,True
801154,医药商业,second,医药生物,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,32,15.24,1.17,0.023700000000000002,4583.42,0.039361972316455995,-0.12926635586812707,-0.19787121963854126,-0.0930009360053351,-0.20273789126710096,0.23332433187046317,43.55766144538667,6412,ok,2026-07-15,1,True
801153,医疗器械,second,医药生物,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,129,32.29,2.8,0.0174,5713.43,0.004552055897628859,-0.10233660864947403,-0.19059127865052983,-0.08068834574973038,-0.21352232338276955,0.20771451149707965,227.47896127013664,6412,ok,2026-07-15,1,True
801156,医疗服务,second,医药生物,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,51,30.5,3.89,0.010700000000000001,6000.31,-0.09619457323006375,-0.07267101767552264,-0.04707825465517923,0.14364158599645105,-0.20402873307819347,0.2976346872719875,,2763,ok,2026-06-12,34,False
801161,电力,second,公用事业,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,102,18.11,1.68,0.0279,3224.16,-0.0936369386464263,-0.05597685735534397,-0.013109926874584787,0.010911280006020041,-0.16247317917093118,0.22936183100553945,704.8244385316083,6412,ok,2026-07-15,1,True
801163,燃气Ⅱ,second,公用事业,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,29,17.03,1.74,0.0429,3063.77,-0.011575500459729327,-0.10695745195600914,-0.11594052349252792,0.15622252161475725,-0.25001897124448913,0.2327534898066076,63.24409762881667,6412,ok,2026-07-15,1,True
801178,物流,second,交通运输,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,47,14.44,1.33,0.029900000000000003,4103.08,0.015179143584554078,-0.12313298071272105,-0.1288540503356701,-0.13407353161530233,-0.2105635808122397,0.18107886792399572,59.18220375494166,6412,ok,2026-07-15,1,True
801179,铁路公路,second,交通运输,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,33,15.87,0.98,0.0359,1473.74,-0.013448652122396765,-0.06128220643969551,-0.09023340802884117,-0.1796056513655241,-0.19542940749354432,0.13941487289168553,39.711154968568344,1104,ok,2026-07-15,1,True
801991,航空机场,second,交通运输,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,12,20.93,2.03,0.0204,2324.78,-0.0713138656972796,-0.13150777047220563,-0.29584554992851775,-0.16808136039620958,-0.3160359872667682,0.28326598387489316,45.39771189491,1104,ok,2026-07-15,1,True
801992,航运港口,second,交通运输,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,34,12.31,1.1,0.0451,3179.85,-0.0167257277500511,-0.09426626409935068,0.016153772409164935,0.1271946771214767,-0.1759207187968912,0.26433647667675314,114.41071086667166,1104,ok,2026-07-15,1,True
801181,房地产开发,second,房地产,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,88,10.18,0.92,0.0202,2152.65,-0.04169504654299716,-0.10104359373760241,-0.1748789715166219,-0.06059349770892419,-0.2357491798855389,0.206205284197638,222.21704391099328,6412,ok,2026-07-15,1,True
801183,房地产服务,second,房地产,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,11,23.58,1.58,0.0213,716.26,-0.07462339474432189,-0.23493660610333156,-0.2582459119952777,-0.25881391185570746,-0.3310545142099316,0.26334755755801037,10.58406632927,1104,ok,2026-07-15,1,True
801202,贸易Ⅱ,second,商贸零售,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,12,13.52,1.48,0.022000000000000002,3977.37,-0.13290196839321644,-0.19965832191388022,-0.1947535288258303,-0.01079887285831893,-0.2773831239144495,0.29591194590369085,23.422915428136662,6412,ok,2026-07-15,1,True
801203,一般零售,second,商贸零售,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,59,22.09,1.7,0.022000000000000002,2625.79,-0.05771846280274029,-0.16300678637115618,-0.3246164332471675,-0.23131936170399614,-0.3295518668596976,0.2587405755187606,96.74582578021166,2998,ok,2026-07-15,1,True
801204,专业连锁Ⅱ,second,商贸零售,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,7,29.43,2.21,0.0199,3424.56,-0.10502946595408269,-0.24480835514665822,-0.3214931050879696,-0.3544875008953514,-0.3501006761719143,0.29822398238237513,13.142360225633336,2998,ok,2026-07-15,1,True
801206,互联网电商,second,商贸零售,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,18,26.31,2.18,0.0134,9781.2,-0.03265620982257644,-0.12620032214060017,-0.2443022512858033,-0.1498785379357097,-0.28471503632660666,0.2852130890697472,35.38752527633834,1104,ok,2026-07-15,1,True
801207,旅游零售Ⅱ,second,商贸零售,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,2,28.34,1.95,0.023799999999999998,8063.33,-0.10079735034347403,-0.23021779849200275,-0.12826320335836827,,-0.37608820295531586,0.30621691491737063,15.424900425333332,171,ok,2024-06-17,759,False
801216,体育Ⅱ,second,社会服务,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,2,0.0,0.0,0.3,1577.85,-0.10159541758717294,-0.06432349731960718,-0.19360444019686518,,-0.24701138180343118,0.31130282866279635,2.615230955135,171,ok,2024-06-17,759,False
801218,专业服务,second,社会服务,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,30,27.24,2.36,0.0177,5703.01,-0.10744731632118065,-0.08719271035905618,-0.11261230421644564,0.0738291554554682,-0.16449452226985173,0.28794097034293986,54.534310123665,1104,ok,2026-07-15,1,True
801219,酒店餐饮,second,社会服务,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,9,21.81,1.3,0.0219,1382.42,-0.0895607905638135,-0.29069200654704785,-0.30791451185749974,-0.20155482011562964,-0.34840072021795077,0.2778781716853629,9.047844381316668,1104,ok,2026-07-15,1,True
801993,旅游及景区,second,社会服务,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,24,34.12,2.24,0.0202,1827.31,-0.0728644490897652,-0.23728608398029893,-0.2758253081282448,-0.2260047101080953,-0.3687546851736062,0.25293061767743624,28.495052481618334,1104,ok,2026-07-15,1,True
801994,教育,second,社会服务,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,15,40.04,4.39,0.018500000000000003,1529.8,-0.12083491373860666,-0.30218767675661873,-0.44190084966199583,-0.3695835823048236,-0.44891335281000877,0.2800599003540388,19.127677133775006,1104,ok,2026-07-15,1,True
801782,国有大型银行Ⅱ,second,银行,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,6,7.29,0.69,0.0581,1894.7,-0.015151908932608982,-0.013639439845905543,-0.04288745201050714,-0.018559670142396123,-0.11362381758811357,0.19198016199558704,92.73376710766665,1104,ok,2026-07-15,1,True
801783,股份制银行Ⅱ,second,银行,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,9,5.52,0.5,0.0535,4088.43,-0.019187172087198667,-0.050425730570381466,-0.10384093534436467,-0.21825698054834808,-0.25755487396285626,0.15662811031570456,97.66219989260665,1104,ok,2026-07-15,1,True
