etf_code,exchange,fund_name,tracked_index_code,tracked_index_name,scale_cny_100m,industry_code,dominant_industry_weight,classified_weight_coverage,component_count,weight_date,industry_name,mapping_status,mapping_confidence,mapping_source
159366,SZSE,港股医疗ETF永赢,932069,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159367,SZSE,创业板50ETF华夏,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159368,SZSE,创业板新能源ETF华夏,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159369,SZSE,创业板50ETF易方达,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159370,SZSE,创50ETF工银,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159371,SZSE,创业板50ETF富国,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159372,SZSE,创业板50ETF万家,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159373,SZSE,创业板50ETF嘉实,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159375,SZSE,创业板50ETF国泰,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159376,SZSE,A500ETF浦银,000510,,,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159377,SZSE,创业板医药ETF国泰,399275,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159378,SZSE,通用航空ETF永赢,980076,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159379,SZSE,A500ETF融通,000510,,,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159380,SZSE,A500ETF东财,000510,,,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159381,SZSE,创业板人工智能ETF华夏,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159382,SZSE,创业板人工智能ETF南方,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159383,SZSE,创业板50ETF华泰柏瑞,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159385,SZSE,数字经济ETF富国,931529,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159386,SZSE,A500ETF永赢,000510,,,801081,0.15436617464698588,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159387,SZSE,创业板新能源ETF国泰,399266,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159388,SZSE,创业板人工智能ETF国泰,970070,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159389,SZSE,数字经济ETF嘉实,931529,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159390,SZSE,中证A50ETF国联,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159391,SZSE,大盘价值ETF博时,399373,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159392,SZSE,航空ETF富国,980076,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159393,SZSE,沪深300ETF万家,000300,,,801081,0.14027877769778416,1.0,300.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159399,SZSE,现金流ETF国泰,FCFQCD,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159500,SZSE,中证500ETF富国,000905,,,801081,0.1757558180236221,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159505,SZSE,国证2000ETF博时,399303,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159506,SZSE,港股通创新药医疗ETF富国,HSSCHI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159507,SZSE,通信ETF广发,399389,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159508,SZSE,生物医药ETF华安,399441,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159510,SZSE,沪深300价值ETF华夏,931586,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159511,SZSE,通信ETF南方,000936,,,801102,0.6905338106762133,1.0,50.0,20260630,通信设备,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159512,SZSE,汽车ETF广发,931008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159515,SZSE,国企红利ETF鹏扬,000824,,,801951,0.16121161211612114,1.0,100.0,20260630,煤炭开采,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159516,SZSE,半导体设备ETF国泰,931743,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159520,SZSE,消费龙头ETF工银,931068,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159521,SZSE,国证2000ETF平安,399303,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159523,SZSE,沪深300成长ETF华夏,931589,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159525,SZSE,红利低波ETF富国,H30269,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159526,SZSE,机器人ETF嘉实,H30590,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159527,SZSE,云计算ETF广发,930851,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159528,SZSE,国企改革ETF富国,399974,,,801081,0.1359672806543869,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159530,SZSE,机器人ETF易方达,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159531,SZSE,中证2000ETF南方,932000,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159532,SZSE,中证2000ETF易方达,932000,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159533,SZSE,中证2000ETF博时,932000,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159535,SZSE,中证2000ETF嘉实,932000,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159536,SZSE,中证2000ETF汇添富,932000,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159537,SZSE,信创ETF国泰,CN5075,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159538,SZSE,信创ETF富国,CN5075,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159539,SZSE,信创ETF广发,CN5075,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159540,SZSE,信创ETF易方达,CN5075,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159541,SZSE,创业板综ETF万家,399102,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159542,SZSE,工程机械ETF大成,931752,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159543,SZSE,国证2000ETF工银,399303,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159545,SZSE,恒生红利低波ETF易方达,HSHYLV,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159546,SZSE,集成电路ETF国泰,932087,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159547,SZSE,红利低波ETF华夏,H30269,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159549,SZSE,红利低波ETF天弘,930955,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159550,SZSE,互联网ETF东财,930625,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159551,SZSE,机器人ETF国泰,H30590,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159558,SZSE,半导体设备ETF易方达,931743,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159559,SZSE,机器人ETF景顺,980022,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159560,SZSE,芯片ETF景顺,H30007,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159562,SZSE,黄金股ETF华夏,931238,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159563,SZSE,创业板综ETF华夏,399102,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159565,SZSE,汽车零部件ETF易方达,931230,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159566,SZSE,储能电池ETF易方达,980027,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159567,SZSE,港股创新药ETF银华,987018,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159568,SZSE,港股互联网ETF博时,931637,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159569,SZSE,港股红利低波ETF景顺,987016,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159570,SZSE,港股通创新药ETF汇添富,987018,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159571,SZSE,创业板200ETF富国,399019,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159572,SZSE,创业板200ETF易方达,399019,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159573,SZSE,创业板200ETF华夏,399019,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159575,SZSE,创业板200ETF银华,399019,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159576,SZSE,深证100ETF广发,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159578,SZSE,深证主板50ETF南方,399750,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159581,SZSE,红利ETF万家,000922,,,801951,0.1809054271628149,1.0,100.0,20260630,煤炭开采,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159582,SZSE,半导体ETF博时,931865,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159583,SZSE,通信ETF富国,931271,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159586,SZSE,计算机ETF南方,H30182,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159587,SZSE,粮食ETF广发,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159588,SZSE,石油ETF景顺,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159589,SZSE,红利ETF广发,000922,,,801951,0.1809054271628149,1.0,100.0,20260630,煤炭开采,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159590,SZSE,软件ETF汇添富,H30202,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159591,SZSE,A50ETF富国,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159592,SZSE,A50ETF银华,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159593,SZSE,中证A50ETF平安,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159595,SZSE,中证A50ETF大成,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159596,SZSE,A50ETF华宝,930050,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159597,SZSE,创业板成长ETF易方达,399667,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159599,SZSE,芯片ETF东财,H30007,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159601,SZSE,A50ETF华夏,746059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159602,SZSE,中国A50ETF南方,746059,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159603,SZSE,科创创业ETF天弘,931643,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159606,SZSE,中证500成长ETF易方达,930939,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159608,SZSE,稀有金属ETF广发,930632,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159609,SZSE,光伏ETF浦银,931151,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159611,SZSE,电力ETF广发,H30199,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159613,SZSE,信息安全ETF嘉实,399994,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159616,SZSE,农牧ETF建信,931778,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159617,SZSE,中证500价值ETF华夏,931587,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159618,SZSE,光伏ETF华安,931151,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159619,SZSE,基建ETF国泰,930608,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159620,SZSE,中证500成长ETF华夏,931590,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159621,SZSE,ESGETF国泰,721638,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159622,SZSE,创新药ETF东财,931409,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159623,SZSE,成渝经济圈ETF博时,931695,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159625,SZSE,绿色电力ETF嘉实,399438,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159627,SZSE,A100ETF华夏,000903,,,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159628,SZSE,国证2000ETF万家,399303,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159629,SZSE,中证1000ETF富国,000852,,,801081,0.10975536575120518,1.0,1000.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159630,SZSE,A100ETF汇添富,000903,,,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159631,SZSE,A100ETF招商,000903,,,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159633,SZSE,中证1000ETF易方达,000852,,,801081,0.10975536575120518,1.0,1000.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159635,SZSE,基建ETF华夏,930608,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159636,SZSE,港股通科技30ETF工银,987008,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159637,SZSE,新能源车ETF东财,399976,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159638,SZSE,高端装备ETF嘉实,931521,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159639,SZSE,碳中和ETF南方,931755,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159640,SZSE,碳中和龙头ETF工银,931755,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159641,SZSE,碳中和ETF招商,931755,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159642,SZSE,碳中和ETF大成,931755,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159643,SZSE,疫苗ETF国泰,980015,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159645,SZSE,疫苗ETF富国,980015,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159647,SZSE,中药ETF鹏华,930641,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159652,SZSE,有色ETF汇添富,000811,,,801055,0.4863856807159642,1.0,50.0,20260630,工业金属,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159653,SZSE,ESG300ETF国联安,399378,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159656,SZSE,沪深300成长ETF万家,000918,,,801081,0.2211944238884778,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159657,SZSE,疫苗ETF鹏华,980015,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159658,SZSE,数字经济ETF华安,931582,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159661,SZSE,A100ETF嘉实,000903,,,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159662,SZSE,交运ETF南方,399433,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159663,SZSE,机床ETF华夏,931866,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159665,SZSE,半导体龙头ETF工银,980017,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159666,SZSE,交通运输ETF华夏,H30171,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159667,SZSE,工业母机ETF国泰,931866,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159669,SZSE,绿色电力ETF国泰,399438,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159670,SZSE,消费50ETF国联安,931139,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159671,SZSE,稀有金属ETF工银,930632,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159672,SZSE,消费ETF博时,000932,,,801125,0.3617127657446851,1.0,36.0,20260630,白酒Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159673,SZSE,沪深300ETF鹏华,000300,,,801081,0.14027877769778416,1.0,300.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159681,SZSE,创业板50ETF鹏华,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159682,SZSE,创业板50ETF景顺,399673,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159686,SZSE,A100ETF易方达,000903,,,801081,0.16999,1.0,100.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159689,SZSE,消费ETF南方,000932,,,801125,0.3617127657446851,1.0,36.0,20260630,白酒Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159690,SZSE,有色矿业ETF招商,931892,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159691,SZSE,港股红利ETF工银,930839,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159692,SZSE,证券ETF东财,931412,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159695,SZSE,通信ETF嘉实,399389,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159697,SZSE,石油ETF鹏华,399439,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159698,SZSE,粮食ETF鹏华,399365,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159701,SZSE,物联网ETF招商,930712,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159703,SZSE,新材料ETF天弘,H30597,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159706,SZSE,深证100ETF华安,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159707,SZSE,地产ETF华宝,399965,,,801181,1.0,1.0,9.0,20260630,房地产开发,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159708,SZSE,红利ETF西部利得,399324,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159709,SZSE,物联网ETF工银,399285,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159711,SZSE,港股通50ETF华夏,930931,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159712,SZSE,港股通50ETF国泰,930931,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159713,SZSE,稀土ETF富国,930598,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159715,SZSE,稀土ETF易方达,930598,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159716,SZSE,深证100ETF华宝,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159717,SZSE,ESGETF鹏华,399378,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159718,SZSE,港股医药ETF平安,930965,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159719,SZSE,国企ETF平安,GPCCH003,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159720,SZSE,智能车ETF泰康,H11052,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159721,SZSE,深证100ETF永赢,399330,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159723,SZSE,科技龙头ETF汇添富,931524,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159725,SZSE,线上消费ETF工银,931480,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159726,SZSE,港股通高股息ETF华夏,HSMCHYI,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159728,SZSE,在线消费ETF南方,399361,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159729,SZSE,互联网ETF汇添富,930625,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159730,SZSE,家电ETF博时,980028,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159731,SZSE,石化ETF华夏,H11057,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159732,SZSE,消费电子ETF华夏,980030,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159735,SZSE,港股消费ETF银华,931454,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159736,SZSE,食品饮料ETF天弘,930653,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159738,SZSE,云计算ETF华泰柏瑞,931470,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159739,SZSE,云计算ETF鹏华,930851,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159743,SZSE,湖北ETF博时,931393,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159745,SZSE,建材ETF国泰,931009,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159748,SZSE,创新药ETF富国,931409,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159751,SZSE,港股通科技ETF鹏华,931573,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159752,SZSE,新能源ETF申万菱信,000941,,,801737,0.45774000000000004,1.0,50.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159755,SZSE,电池ETF广发,980032,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159757,SZSE,电池ETF景顺,980032,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159758,SZSE,红利质量ETF华夏,931468,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159760,SZSE,医疗健康ETF泰康,980016,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159761,SZSE,新材料ETF国泰,H30597,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159763,SZSE,新材料ETF建信,H30597,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159766,SZSE,旅游ETF富国,930633,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159767,SZSE,电池龙头ETF兴银,980032,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159768,SZSE,房地产ETF银华,000948,,,801181,1.0,1.0,9.0,20260630,房地产开发,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
159770,SZSE,机器人ETF天弘,H30590,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159773,SZSE,创业板科技ETF华泰柏瑞,399276,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159775,SZSE,电池ETF建信,980032,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159776,SZSE,港股医药ETF银华,930965,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159777,SZSE,创科技ETF国联安,399276,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159778,SZSE,工业互联网ETF鹏华,931495,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159779,SZSE,消费电子ETF招商,931494,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159780,SZSE,科创创业50ETF南方,931643,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159781,SZSE,科创创业ETF易方达,931643,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159782,SZSE,双创50ETF银华,931643,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159783,SZSE,科创创业50ETF华夏,931643,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
159786,SZSE,VRETF银华,930821,,,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
